28293	7026947
28443	15046
28443	191282
28443	465240
28443	520952
28443	1751240
28443	2173405
28443	3041507
28443	3865750
28443	3970264
28443	4160988
28596	191433
28596	1076797
28596	2141537
28596	2666253
28596	2702910
28596	2703044
28596	3882048
28596	4334796
28596	4334797
28596	5466794
28596	6952533
28596	6952535
28596	7899644
29452	192289
29452	867460
29767	192603
29767	385559
29767	472962
29767	484474
29767	598577
29767	1979878
29767	1979879
29767	5237148
29767	7783188
31455	194282
31455	1287586
31455	5467777
31455	7013202
31455	7013203
31455	8537449
32024	194850
32024	888921
32024	1635080
32024	5453278
32036	194862
32036	741410
32036	1018468
32036	1174670
32036	1213955
32036	1241401
32036	1635106
32036	1866212
32036	6627336
32036	7582806
32984	15087
32984	195809
32984	1047375
32984	1359385
32986	13399
32986	195811
32986	1047378
32986	5533602
33136	195961
33136	727091
33136	1437405
33136	1816547
33136	3428179
33136	3698535
33486	196308
33486	646867
33486	646970
33486	857702
33486	1612384
33486	2068990
33486	8089648
33890	196711
33890	474250
33890	509971
33890	757958
33890	757960
33890	5453541
33890	7451523
34184	197004
34184	386842
34184	386843
34184	386967
34184	415179
34184	848136
34184	851306
34184	883094
34184	885315
34184	1446216
34184	1748916
34184	1945411
34184	2658416
34184	3288576
34184	8298072
34190	197010
34190	414887
34190	459787
34190	461220
34190	594390
34190	1240915
34190	1677871
34190	6051104
34348	197166
34348	381531
34348	1078441
34348	1711739
34348	3487086
34348	5362287
34348	7966730
36243	199045
36243	361904
36243	509446
36243	574853
36243	574859
36243	637696
36243	699576
36243	1074110
36243	1470677
36243	1677841
37146	199945
37146	346644
37146	376363
37146	569329
37146	1110114
37146	1402695
37146	1692980
37146	1692981
37146	1824555
37146	1824556
37146	2579223
37146	4910372
37146	6951366
37330	200129
37330	1111139
37330	1704775
37330	1704780
37330	2580478
37330	3280334
37330	3280335
37453	200252
37453	200322
37453	324151
37453	452495
37453	455431
37453	745007
37453	1399794
37453	1711801
37453	2579463
37453	5867608
37453	8610014
38950	201739
38950	1216109
38950	5799818
39307	202095
39307	594976
39307	968840
39307	968842
39307	3321886
39307	3942920
39626	202415
39626	666298
39626	735137
39626	801729
39626	1083512
39626	1111147
39626	1288330
39626	1566726
39626	2580466
39626	3139589
39626	6672118
39626	6681863
39626	6681921
39626	7362456
39626	8029902
39662	202450
39662	427092
39662	427093
39662	486288
39662	1034684
39662	1083585
39662	1319500
39662	2580465
40162	126275
40162	202927
40162	1837140
40162	1837315
40162	2745422
40162	3275972
40162	5461374
40251	203015
40251	1561385
40631	203393
40631	1063933
40631	1636100
40631	2505454
41769	204529
41769	1759939
41769	1783736
41769	1783737
41769	2032392
41769	2032395
41769	2580461
42196	204954
42196	368669
42196	1132334
42196	4730329
42196	5643621
42217	204975
42217	213256
42217	237065
42217	794498
42217	1192259
42217	1260310
42217	2120696
42217	2120697
42217	2373010
42217	2617230
42217	2617330
42217	4714757
42217	7610537
42217	8562513
42217	8582192
42247	205004
42247	2126096
42247	2132103
42247	2580459
42247	4198146
42247	4457503
42247	4620786
42247	8060236
42762	205517
42762	345135
42762	659042
42762	2198205
42762	5441452
42798	205553
42798	416932
42798	416933
42798	606023
42798	606024
42798	955438
42798	1269178
42798	2204609
42798	2204621
42798	2207486
42798	2207744
42798	2697351
42798	3693669
42798	4183577
42798	5871381
42798	5996314
42798	6888955
42798	6996351
43169	205923
43169	2302633
43954	206706
43954	736083
43954	1270539
43954	2414569
43954	5352349
43954	7925517
45009	207755
45009	334655
45009	334657
45009	392528
45009	394664
45009	437556
45009	627279
45009	627282
45009	1137580
45009	1249755
45009	1855789
45009	1921014
45009	4066204
45134	207878
45134	1137406
45134	1927489
45134	5013437
45552	208295
45552	333389
45552	1204006
45552	1956814
45552	3020163
45553	208296
45553	630936
45553	1406977
45553	1956816
45553	1957803
45553	6031777
45553	6031779
45553	8175516
45553	8175518
45553	8273260
45553	8273261
45553	8438037
45553	8438038
45553	8438039
45553	8438040
45553	8438041
45553	8438042
45555	208298
45555	342088
45555	812735
45555	1552649
45555	3583214
45555	4353645
45556	208299
45556	208318
45556	213910
45556	1956823
45556	1957799
45556	5353999
45557	208300
45557	1729108
45557	1956828
45557	1957785
45557	5232187
45557	7030409
45558	208301
45558	1781094
45558	1956832
45558	8175521
45559	208302
45559	368671
45559	375434
45559	904050
45559	1886934
45561	208304
45561	1052406
45561	1615671
45561	1905479
45561	5857326
45561	7030413
45562	208305
45562	832391
45562	1525739
45562	1525740
45562	1525741
45562	1768696
45562	1769403
45562	2602136
45562	2746810
45563	208306
45563	636471
45563	1628757
45563	2070223
45563	3614010
45564	208307
45564	1956850
45564	1957762
45564	3298111
45566	208309
45566	1397772
45566	1956859
45566	1957751
45568	208311
45568	588746
45568	588765
45568	1956867
45568	3614028
45569	208312
45569	522971
45569	618577
45569	1267551
45569	1279220
45569	1956875
45569	1956879
45569	1957746
45569	1994052
45569	3113934
45569	3113939
45569	5810133
45571	208314
45571	922103
45571	1956883
45571	1957743
45571	2981577
45571	2981578
45571	4645762
45571	6008801
45574	208317
45574	413096
45574	490416
45574	701856
45574	987458
45574	1370380
45574	3295116
45574	3295124
45574	3295131
45574	3633429
45574	5896576
45574	6372279
45981	208722
45981	333952
45981	333984
45981	1192786
45981	1205687
45981	1367359
45981	1479923
45981	2499388
45981	2806989
47830	210560
47832	210562
47832	2580446
47833	210563
47833	2580442
48022	210752
48614	211338
48614	1040880
48614	4150838
48742	211466
48742	5702302
48742	5743189
48742	6036501
49471	212192
49471	1398747
49471	2459432
49471	2580439
49471	3744705
49471	4732829
49471	4732835
49492	212213
49492	635574
49492	635576
49492	3367698
49589	212308
49787	212503
49787	1217596
49787	4092880
50275	212990
50275	384680
50275	1455128
50275	1825769
50275	3716583
50275	5232336
50275	5346356
50318	213034
50318	895788
50318	919614
50318	977984
50318	978019
50318	4108149
50318	4961698
50779	213493
50779	1696318
50779	2228405
50779	5325168
50803	213517
51004	213716
51325	214035
51325	2157132
51688	214397
51688	1731332
51688	2779396
51777	214485
51777	1248337
52482	215185
52482	584752
52482	584756
52482	584768
52482	636576
52482	738423
52482	1124528
52482	1397089
52482	1412704
52482	3560844
53239	215939
53239	375195
53239	772482
53239	1128326
53239	1128335
53239	1232512
53239	1290933
53239	1763431
53239	4489622
53239	4489630
53239	4489634
53274	215973
53274	1036379
53274	2580426
53274	4502511
53274	4502515
53274	8124776
53424	216122
53424	486292
53492	15201
53492	216189
53492	658869
53492	754299
53492	754302
53492	778413
53492	1683658
53492	1837210
53492	3997347
53492	4923091
53492	4923093
53492	7677135
53562	216258
53562	2972131
54643	217334
54643	1119843
55028	217717
55028	1536439
55028	4206967
55120	217810
55120	1831148
55120	1831159
55120	1831161
55120	3276493
55120	5312936
55120	5312939
55120	5312948
55120	5654637
55120	7028713
55138	217828
55266	217957
55266	1478877
55266	1637255
55438	218127
55438	1216271
55452	218140
55452	564617
55452	566737
55452	766656
55452	766662
55452	766700
55452	1058702
55452	1060294
55452	1216303
55452	1435712
55452	1805183
55452	1876754
55452	2144993
55452	2694376
55452	5232241
55452	5232242
55452	5232243
55452	5232244
55452	7012982
55452	7012984
55469	218157
55469	1216329
55469	4882547
55469	6962971
55611	218299
55611	408676
55611	446456
55611	637128
55611	1034436
55611	1034562
55611	1732699
55611	1854146
55611	1916931
55611	2708799
55611	3763004
55611	5232312
55611	5232313
55611	6961589
55611	6961590
55611	7973536
55910	218596
55910	332938
55910	2402916
55910	2535484
55910	2535485
55910	3614013
56090	218775
56090	896597
56090	896599
56090	1576389
56090	2580436
56220	218905
56220	363372
56220	371138
56220	1777881
56220	1777882
56220	1984870
56220	2604972
56220	2847568
56220	3851549
56220	5429359
57251	219931
57251	492516
57251	677164
57251	5334904
57525	220206
57525	409616
57525	1127366
57525	1841389
57525	2611242
57525	2802963
57525	2805534
57525	8231508
57525	8231509
57557	220238
57557	731794
57557	1790317
57557	5335273
57557	5670807
57557	5932386
57968	220646
57968	667266
57968	667473
57968	1148723
57968	1284786
57968	1286164
57968	1736635
57968	2915229
57968	3225883
57968	5336832
57968	7492843
58002	220680
58002	400857
58002	1425452
58002	2765503
58002	4526327
58002	4857560
58002	5232182
58003	220681
58003	345695
58003	495869
58003	4431068
58003	5026441
58003	5232189
58003	6570368
58003	7012793
58003	7848162
58008	220686
58008	402969
58008	402970
58008	2948133
59239	221913
59239	345318
59239	624489
59239	921908
59239	2580427
59388	222063
59388	1310859
59388	1602847
59388	1766235
59388	5312949
59388	5312950
59388	5806580
59388	5806581
60081	222751
60081	356125
60081	1398761
60081	1412447
60081	1933997
60081	3354870
60295	11291
60295	222964
60295	1436742
60295	3175375
60641	223309
60641	517185
60641	696703
60641	4198658
60849	223514
61098	223762
61098	2429063
61098	3943145
61642	224306
61642	381977
61642	854723
61642	1250896
61642	1250899
61642	1487001
61642	1487658
61642	1714675
61642	2656726
61642	2776231
61642	2776233
61642	2908093
61642	2908094
61642	3254534
61642	3254535
61642	6023270
61642	6329086
61642	7015199
61642	7960985
61642	7960986
61850	224515
61850	471461
61850	1238898
61850	2077225
61850	5328050
62139	224804
62139	4646493
62139	5765167
62246	224911
62246	412596
62246	449052
62246	492039
62246	1729774
62246	1729775
62246	1864807
62246	3372377
62246	8050892
62246	8050893
62755	225418
62755	826081
62755	3103146
62871	225535
62871	614658
63071	225733
63071	236254
63071	667147
63071	5865362
63499	226159
63499	915124
63499	1045178
63499	1235768
63499	2077984
64262	226915
64262	1338648
64262	4925719
64262	5722258
65233	227880
65233	485018
65233	498680
65499	228145
65499	494685
65499	531123
65499	578269
65499	741491
65499	2508702
65499	2580420
65499	5930895
65499	5945976
65601	228247
65601	363437
65601	572383
65601	572385
65601	908415
65601	1401827
65601	2164184
65601	2164186
65601	2508684
65601	2580417
65601	4204150
65601	4388203
65601	7783576
65661	228306
65661	714378
65661	1372279
65661	1770289
65661	2167750
65661	2269603
66052	228693
66435	229077
66435	4462310
66435	4463370
66439	229081
66439	391030
66439	391154
66439	1151516
66443	229085
66443	487501
66443	1646386
67174	229811
67174	1049340
67174	2886105
67431	230066
67431	357906
67615	230249
67615	1788685
67615	2799430
67637	230271
67637	1091797
67637	1383133
67637	2048813
67637	3274572
67637	3291008
67783	230416
67783	1851197
67783	4765214
67860	230492
67860	638696
67860	638697
67860	873301
67860	1273028
67860	1640064
67860	1851418
67860	3695636
67860	7046692
67860	7847618
67860	7847623
67860	8030286
67861	230495
67861	1688787
67861	1734507
67861	1851423
67861	5331592
67862	230494
67862	1851424
67862	2186237
67862	3612754
67862	4969426
67862	4969428
68205	10500
68205	230838
68205	375787
68205	376364
68205	393013
68205	541287
68205	917224
68205	1279527
68205	1437037
68205	1437043
68205	1444403
68205	2129201
68205	2580412
68205	2634994
68205	5591420
68205	5855186
68205	6955114
68205	6955115
68205	6955116
68205	6955117
68315	230948
68380	15282
68380	231011
68380	231014
68380	364181
68380	376160
68380	376365
68380	386621
68380	386669
68380	405344
68380	664332
68380	1221017
68380	1248862
68380	1309140
68380	1309157
68380	1311207
68380	1366462
68380	1448552
68380	1804179
68380	2119370
68380	2580411
68380	2674301
68380	2815845
68380	4509631
68380	4509632
68380	4509635
68380	4509636
68380	4605761
68380	4910374
68380	7055645
68383	231017
68383	366392
68383	371265
68383	1273711
68383	1326065
68383	1326069
68383	1326727
68383	1340454
68383	1521493
68383	1521495
68383	2457783
68383	2457784
68383	2580406
68383	3613415
68383	4509640
68383	4509641
68383	4910376
68383	7427218
68383	7427219
68383	7698745
68384	231016
68384	1194043
68384	1601070
68384	1664966
68384	2154528
68384	2235526
68384	2580403
68384	4620777
68384	5604674
68384	6026120
68384	7678144
68385	231019
68385	361808
68385	361878
68385	376366
68385	376367
68385	382971
68385	426649
68385	471922
68385	778887
68385	1158259
68385	1279531
68385	1672617
68385	1672618
68385	2104950
68385	2104952
68385	2580401
68385	2580402
68385	3377431
68385	4329007
68385	4329008
68385	4329009
68385	4330033
68385	4508801
68385	4511329
68385	4517236
68385	5266512
68385	5266513
68385	5266514
68385	5266515
68385	6771139
68385	6771140
68385	7824781
68385	7824782
68385	7824783
68385	7824784
68385	7824785
68385	7824786
68385	8287215
69436	15291
69436	232067
69436	399833
69436	415192
69436	415223
69436	429275
69436	499363
69436	516108
69436	543555
69436	543561
69436	543837
69436	543925
69436	549035
69436	579382
69436	579383
69436	594550
69436	598321
69436	614368
69436	736157
69436	760941
69436	760943
69436	771388
69436	832998
69436	1039461
69436	1117579
69436	1182259
69436	1372749
69436	1452389
69436	2113200
69436	2178233
69436	2266626
69436	2266628
69436	2477462
69436	2530957
69436	2530958
69436	2580399
69436	2580400
69436	3487035
69436	3487037
69436	3487038
69436	3487039
69436	3487040
69436	3487049
69436	3487057
69436	3584070
69436	4509646
69436	4509647
69436	4509648
69436	4509649
69436	5599231
69436	5599232
69436	5599233
69436	5704559
69436	5977239
69436	5977240
69436	6574203
69436	6574204
69436	7108876
69436	7108965
69436	7108967
69436	7108968
69436	7108970
69436	7108973
69436	7108975
69436	7108977
69436	7108979
69436	7108983
69436	7108988
69436	7108991
69436	8004252
69436	8287242
70462	233092
70462	365286
70462	2035378
70462	4740446
70570	233201
70570	633844
70570	654654
70570	879250
70570	3863372
70570	3863373
71786	234411
71786	458749
71786	686482
71786	1553718
71786	1924070
71786	2194515
71786	2992829
71786	3695574
72776	10056
72776	135759
72776	235399
72776	349639
72776	451114
72776	468167
72776	520869
72776	609439
72776	868841
72776	1037828
72776	2194156
72776	3196120
72776	3363061
72776	4611396
72776	6670042
73248	235867
73248	6027063
73528	236152
73528	720844
73528	1180995
73528	1501433
73580	236204
73580	1092023
73580	1272610
73580	3081491
73580	5723113
73683	236318
73683	348651
73683	368385
73683	383433
73683	396880
73683	410169
73805	9934
73805	236439
73805	875071
73805	2580398
73821	236464
73821	473274
73821	576221
73829	236481
73870	236536
73870	1037972
73873	139014
73873	236539
73891	236602
73891	764424
73949	9918
73949	237175
73949	3279578
73950	135831
73950	237177
73950	409297
73950	1047037
73950	1197258
73950	1859515
73987	135784
73987	237289
73987	330579
73987	501806
73987	677934
73987	781103
73987	1143419
73987	2124251
135959	108122
135959	295565
135959	407775
135959	540711
135959	540715
135959	540736
135959	7073079
182247	181908
182247	855586
182247	1051021
182247	1067255
182247	1502955
182606	74488
182606	6215578
237867	176596
237867	853352
237867	2633650
237984	176480
237984	1355312
237984	1461435
237984	3225896
237984	7610543
237984	7876643
237984	7876644
237984	7876645
238009	176455
238912	175553
238912	372486
238912	387211
238912	560775
238912	832365
238912	835624
238912	907498
238912	918306
238912	1232509
238912	1292547
238912	2000001
238912	4169804
238912	5796654
238912	5976953
238912	7314948
238912	7842205
238912	7899649
239194	175272
239194	388542
239194	481112
239194	933123
239194	1047511
239194	1080494
239194	1312135
239194	1543848
239194	2580397
239194	2972297
239194	4610271
239226	175240
239226	506311
239226	707636
239226	707637
239226	2057400
239226	2206289
239226	2580396
239226	3883613
239226	3883614
239226	4741779
239309	175157
239309	2062232
239309	2337776
239338	136390
239338	175128
239338	408435
239338	3474701
239355	79974
239355	175111
239355	3131966
239355	4565798
239661	174807
239661	3647194
239908	174561
239908	533693
240430	174040
240430	1217036
240430	2058851
240430	2819939
240430	2819940
240430	2835964
240430	6809091
240430	8386384
240625	173845
240625	614659
240625	723465
240625	761243
240921	173549
240921	1087218
240921	1316855
240959	173511
240959	334955
240959	335006
240959	1781305
240959	3275031
240959	3275032
240959	3275033
240959	4130069
240959	4725319
240959	7994683
240968	173502
240968	698816
240968	706679
240968	707641
240968	813575
240968	855766
240968	933750
240968	949528
240968	1297560
240968	1817432
240968	2082069
240968	2184440
240968	3941658
240968	4130070
240968	4455616
240968	4646092
240968	5780682
240988	173482
240988	538939
240988	1549297
240988	1973601
240988	3304022
241017	173453
241126	173344
241226	173245
241226	725322
241226	5067076
241478	8560
241478	140006
241478	172994
241479	140007
241479	172995
241479	2529973
241479	5483472
241483	172990
241483	675431
241483	675436
241483	1630602
241483	2579720
241493	172980
241493	1080995
241493	5135048
241496	172977
241496	499873
241496	746306
241496	980193
241496	1081001
241496	1638826
241496	1985188
241496	2364058
241496	2579715
241496	3076578
241496	3076579
241496	3782682
241923	172552
241937	172538
241937	801304
241937	1655216
241937	5000964
241937	5000965
242021	172454
242021	2198709
242021	5402201
242021	7037900
242021	8230178
242021	8230198
242207	172269
242207	727181
242612	171863
242612	2579707
242612	2579709
243554	170926
243554	1064455
243554	1585478
243554	1837089
243554	1837090
243554	1837092
243554	1837093
243554	1837095
243554	1837096
243554	1851727
243554	3413924
243908	170574
243908	1052626
244146	170337
244146	1677038
244146	3897580
244146	5372709
244270	170214
244270	1538517
244270	5728364
244270	6177190
244719	8271
244719	169767
244719	661935
244719	662104
244719	664995
244719	725861
244719	968228
244719	1923497
244719	2229002
245058	169428
245058	736771
245058	918372
245058	2229006
245058	2229021
245058	2229025
245058	2229031
245058	2229126
245058	2872732
245058	4956868
245700	168791
245700	1832275
245700	3436351
247629	166874
247665	166837
247665	2579705
248132	166371
248132	1263561
248132	1568160
248132	4078606
248132	6992411
248132	6992417
248200	166304
248200	715545
248200	715944
248200	1107530
248200	1197154
248200	1603503
248410	166094
248410	1511919
248410	1511920
248410	2225654
248410	2467024
248410	2467026
248410	4540334
248410	6564017
248410	6564020
248694	165809
248694	626698
248694	976265
248694	1046564
248694	1385132
248694	1693345
248694	2579696
248694	4339245
248694	5762989
248694	6715181
248694	7258802
248694	7258812
248694	7258819
248824	165681
248824	447518
248824	1046473
248824	1058882
248824	8306361
248824	8306362
249638	164869
249638	504675
249638	944660
249638	1345613
249638	1461620
249638	2470083
249638	3943135
249983	164525
251324	163188
251324	1828062
251324	2128168
251511	162985
251511	163002
252050	162464
252050	3943142
252139	162375
252139	1089161
252139	1533040
252139	1770889
252501	7507
252501	162014
252501	412377
252501	657912
252501	1215233
252501	1215234
252501	1497798
252501	1659148
252501	1704288
252501	1794304
252501	1837739
252501	2917684
252501	3658997
252501	7993314
252536	161979
252536	367502
252536	367675
252536	442753
252536	1794412
252536	3694003
252536	3694010
252536	5425086
252536	7013408
252536	7013410
253659	160859
253659	1228405
253659	2741351
253659	2741352
253804	160716
255347	159178
255347	410159
255347	410160
255347	410162
255347	410163
255347	416925
255347	458014
255347	458021
255347	458154
255347	474917
255347	475241
255347	506767
255347	508136
255347	508138
255347	508282
255347	524049
255347	605239
255347	605242
255347	693150
255347	716176
255347	849683
255347	869186
255347	904421
255347	930532
255347	1032398
255347	1035689
255347	1068048
255347	1346843
255347	1349674
255347	1526225
255347	1804437
255347	1831057
255347	1854760
255347	1981127
255347	2127996
255347	2184215
255347	2710714
255347	2710716
255347	2994098
255347	3289934
255347	3468429
255347	3477048
255347	4590513
255347	4635294
255347	6744714
255347	6744715
255347	7937908
256473	158057
256473	3112030
256473	3112031
256473	4782776
256495	6728
256495	158035
256495	483293
256495	483298
256495	483323
256495	959548
256495	1131103
256495	1265189
256495	1455748
256495	1581309
256495	1856024
256495	2269547
257440	157094
257440	535580
257440	745926
257440	1418260
257440	1479543
257440	7773658
257440	7773659
257441	6547
257441	157093
257441	356567
257441	384856
257441	539792
257441	773765
257441	1130918
257441	1356948
257441	1548944
257441	1831076
257441	2579663
257441	2585602
257441	3672134
258042	156492
258042	1102005
258042	3942941
258042	7756696
259016	155522
259016	181974
259016	344657
259016	447669
259016	1049271
259016	1049273
259016	1070119
259016	1097594
259016	1570993
259016	2342720
259016	3834660
259016	4582769
259016	4636540
259016	4990651
259016	6163239
259019	155519
259019	447007
259019	577486
259019	1256566
259019	1560869
259019	2921054
259019	4590570
259023	155514
259023	1634307
259023	4336017
259023	4582801
259311	155228
259311	432288
259311	432626
259311	542413
259311	1685155
259311	1748488
259311	1831078
259311	1831079
259311	3238240
259311	3817400
259311	3834065
259311	3834067
259311	4203750
259311	4724609
259311	7899582
259432	155107
259432	446081
259432	446120
259432	446440
259432	514476
259432	588820
259432	711828
259432	896659
259432	1651801
259432	1864343
259432	2163399
259432	2163401
259432	2704990
259432	4684805
259432	5977720
259432	6893587
259432	6893588
259613	154926
259613	1223940
259613	1223941
259613	1586366
259916	154624
259916	388165
259916	630512
259916	1460941
259916	1687763
259916	1970888
259916	2094608
259916	6169515
259916	6843624
259917	154623
259917	3214638
260115	154426
260115	617570
260115	721402
260115	918272
260115	1250304
260115	1250305
260115	1266833
260115	1440144
260115	1562164
260115	1562171
260115	1562173
260115	1562196
260115	1564625
260115	1700222
260115	2141793
260115	7012993
260115	7012995
260115	7973689
260115	7973691
261627	152918
261627	330247
261627	477537
261627	478957
261627	535973
261627	907196
261627	1579142
261627	6159978
261627	7320573
261627	7320574
261689	152858
261689	3931566
261689	4122979
261689	4612894
261689	4612898
261689	8299258
262177	127998
262177	152373
262177	496284
262177	1755949
262177	1862921
262177	2156130
262177	3454810
262177	4459857
262177	4461351
265252	149306
265252	428887
265252	754760
265252	994742
265252	995838
265252	995840
265252	1359702
265252	1877836
265252	1889624
265252	1947608
265252	3146792
265252	3187198
265252	4748439
267219	128439
267219	147341
267219	971339
267219	1331023
267219	2426200
267219	7898534
267253	147307
267253	551999
267253	2579654
267289	147271
267289	5669020
267565	146996
267565	847719
267565	986735
267565	997575
267565	1136104
267565	1396012
267565	1396016
267565	1796122
267871	146690
267871	560113
267871	1836836
267871	4105323
267871	5925242
267871	7032850
267871	7467137
267872	146689
267872	1783644
267872	7817474
267872	8292881
268370	128516
268370	146194
268370	6150841
268371	146191
268371	1609514
268371	2579647
268475	146087
268475	4108318
268488	146074
268490	146072
268491	146071
268492	146070
268492	4227662
268493	146069
268493	384145
268493	656986
268494	146067
268496	146066
268496	714856
268496	820490
268497	146064
268497	146065
268497	659936
268497	725576
268497	2700035
268497	4827179
268497	4827196
268497	4828318
269023	128586
269023	145540
269023	602595
269023	1647478
269023	1755404
269023	2511478
269023	2511479
269023	2511481
269023	4392438
269023	5731285
269023	7917664
269023	7926237
269415	145148
269415	1710062
269600	144963
269600	1407458
269600	2886748
269600	5232248
269600	5232249
269600	7013000
269600	7013003
270392	144174
270392	641885
270392	1121716
270672	143894
270672	1783861
271466	143102
271466	1623604
271466	2051866
271922	142648
271922	375098
271922	392615
271922	923680
271922	1157493
271922	5540662
271981	142589
271981	3285150
271981	4818529
272194	142376
272194	330220
